Time_s,Velocity_Smooth_m_s,Velocity_Uncertainty_m_s
2.597320312000000093e-06,7.346108141260245361e+01,2.553692802384405214e-01
2.597328124999999953e-06,7.341164206383558621e+01,2.552329108292336612e-01
2.597335936999999915e-06,7.335480732980251162e+01,2.550967044134153650e-01
2.597343750000000199e-06,7.329060893323767800e+01,2.549606258869788755e-01
2.597351562000000161e-06,7.321910302877248000e+01,2.548247098514164755e-01
2.597359375000000021e-06,7.314037120473589937e+01,2.546889212780554801e-01
2.597367186999999984e-06,7.305452136350128001e+01,2.545532946951394870e-01
2.597374999999999844e-06,7.296168845325523478e+01,2.544177951490947942e-01
2.597382811999999806e-06,7.286203502370321416e+01,2.542824570951626173e-01
2.597390625000000090e-06,7.275575158375305307e+01,2.541472456546116643e-01
2.597398437000000052e-06,7.264305673375942263e+01,2.540121952099264613e-01
2.597406250000000336e-06,7.252419705331834621e+01,2.538772709569773744e-01
2.597414062000000298e-06,7.239944672213664489e+01,2.537425072057071795e-01
2.597421874999999735e-06,7.226910686339722645e+01,2.536078692263703527e-01
2.597429687000000121e-06,7.213350459140981741e+01,2.534733912565602654e-01
2.597437499999999981e-06,7.199299176370804787e+01,2.533390386406839667e-01
2.597445311999999943e-06,7.184794343343364176e+01,2.532048455442644785e-01
2.597453125000000227e-06,7.169875600720092734e+01,2.530707773855730980e-01
2.597460937000000189e-06,7.154584512147924613e+01,2.529368682582962546e-01
2.597468750000000050e-06,7.138964325400380062e+01,2.528030836543618265e-01
2.597476562000000012e-06,7.123059709475619172e+01,2.526694575958098321e-01
2.597484374999999872e-06,7.106916470594251223e+01,2.525359556479963019e-01
2.597492186999999834e-06,7.090581250757254850e+01,2.524026117615539300e-01
2.597500000000000118e-06,7.074101212712423603e+01,2.522693915750182092e-01
2.597507812000000080e-06,7.057523715840451928e+01,2.521363289678531516e-01
2.597515624999999941e-06,7.040895987444652349e+01,2.520033896515470606e-01
2.597523437000000326e-06,7.024264794377450016e+01,2.518706074345824497e-01
2.597531249999999763e-06,7.007676119717932295e+01,2.517379481011968734e-01
2.597539061999999725e-06,6.991174849201394181e+01,2.516054453891204412e-01
2.597546875000000009e-06,6.974804471976052866e+01,2.514730651550579621e-01
2.597554686999999971e-06,6.958606799735923687e+01,2.513408410662590908e-01
2.597562500000000255e-06,6.942621708017296100e+01,2.512087390516724028e-01
2.597570312000000217e-06,6.926886902831728321e+01,2.510767927082515061e-01
2.597578125000000078e-06,6.911437715215581079e+01,2.509449680369806313e-01
2.597585937000000040e-06,6.896306925900718454e+01,2.507175250027975366e-01
2.597593749999999900e-06,6.881524621244341233e+01,2.504904648440479109e-01
2.597601561999999862e-06,6.867118081318402290e+01,2.502638445663119549e-01
2.597609375000000146e-06,6.853111699984462746e+01,2.500376050368377512e-01
2.597617187000000108e-06,6.839526937024504605e+01,2.498118030592295924e-01
2.597624999999999969e-06,6.826382300803027192e+01,2.495863797182660271e-01
2.597632811999999931e-06,6.813693360097892082e+01,2.493613916165908218e-01
2.597640624999999791e-06,6.801472783414745038e+01,2.491367800553200007e-01
2.597648436999999753e-06,6.789730403374642265e+01,2.489126014372182172e-01
2.597656250000000037e-06,6.778473303696574703e+01,2.486887972785190304e-01
2.597664062000000000e-06,6.767705926247178638e+01,2.484654237831810664e-01
2.597671875000000283e-06,6.757430195386983485e+01,2.482424226813682855e-01
2.597679687000000246e-06,6.747645656622803756e+01,2.480198499792515832e-01
2.597687500000000106e-06,6.738349627066298808e+01,2.477976476197708278e-01
2.597695312000000068e-06,6.729537354781832903e+01,2.475758714123196813e-01
2.597703124999999928e-06,6.721202184517004241e+01,2.473544635114448831e-01
2.597710936999999891e-06,6.713335727351396542e+01,2.471334795308145205e-01
2.597718750000000174e-06,6.705928032160801422e+01,2.469128618353966242e-01
2.597726562000000137e-06,6.698967756473149393e+01,2.466926658441788434e-01
2.597734374999999997e-06,6.692442335279200449e+01,2.464728341314098015e-01
2.597742186999999959e-06,6.686338145936551314e+01,2.462534219223621590e-01
2.597749999999999819e-06,6.680640667895795559e+01,2.460343719994333711e-01
2.597757811999999782e-06,6.675334635978137499e+01,2.458157393952115910e-01
2.597765625000000065e-06,6.670404186267856517e+01,2.455974670990832276e-01
2.597773437000000028e-06,6.665832994007359957e+01,2.453796099519757190e-01
2.597781250000000311e-06,6.661604402649587087e+01,2.451621111491369409e-01
2.597789062000000274e-06,6.657701544000130411e+01,2.449450253408026745e-01
2.597796874999999710e-06,6.654107448933910973e+01,2.447282959269984348e-01
2.597804687000000096e-06,6.650805148825425306e+01,2.445119773681955766e-01
2.597812499999999956e-06,6.647777767601560583e+01,2.442960132680979390e-01
2.597820311999999919e-06,6.645008604709839517e+01,2.440804578984742124e-01
2.597828125000000202e-06,6.642481208978263396e+01,2.438652550655212858e-01
2.597835937000000165e-06,6.640179444092127881e+01,2.436504588532893423e-01
2.597843750000000025e-06,6.638087545786918042e+01,2.434360132694202150e-01
2.597851561999999987e-06,6.636190171246133218e+01,2.433960686171476040e-01
2.597859374999999847e-06,6.634472441335118731e+01,2.433561319607841500e-01
2.597867186999999810e-06,6.632919976032043508e+01,2.433162135170081064e-01
2.597875000000000093e-06,6.631518923695216472e+01,2.432763030595953280e-01
2.597882812000000056e-06,6.630255984679676828e+01,2.432364107985304225e-01
2.597890625000000339e-06,6.629118429703039794e+01,2.431965265142987664e-01
2.597898437000000302e-06,6.628094113696214151e+01,2.431566604101934037e-01
2.597906249999999738e-06,6.627171485583946264e+01,2.431168022734091494e-01
2.597914062000000124e-06,6.626339594454664450e+01,2.430769623005432922e-01
2.597921874999999984e-06,6.625588092645901384e+01,2.430371302854955617e-01
2.597929686999999947e-06,6.624907236117060449e+01,2.429973164181894185e-01
2.597937500000000230e-06,6.624287882655299597e+01,2.429575104992076906e-01
2.597945312000000193e-06,6.623721488251580070e+01,2.429177227118085869e-01
2.597953125000000053e-06,6.623200101835332987e+01,2.428779428632601989e-01
2.597960937000000015e-06,6.622716359066973268e+01,2.428381811301511262e-01
2.597968749999999875e-06,6.622263475211175887e+01,2.427984273264305326e-01
2.597976561999999838e-06,6.621835237209174352e+01,2.427586916220282054e-01
2.597984375000000121e-06,6.621425995647595641e+01,2.427189638375633618e-01
2.597992187000000084e-06,6.621030656307750917e+01,2.426792541363178568e-01
2.597999999999999944e-06,6.620644671789833069e+01,2.426395523455765757e-01
2.598007812000000330e-06,6.620264033209654997e+01,2.425998686219694167e-01
2.598015624999999766e-06,6.619885262027858630e+01,2.425601927994486262e-01
2.598023436999999729e-06,6.619505402165538044e+01,2.425205350280008609e-01
2.598031250000000012e-06,6.619122012375372321e+01,2.424808851482244676e-01
2.598039061999999975e-06,6.618733158863857113e+01,2.424412533034842610e-01
2.598046875000000258e-06,6.618337408196109095e+01,2.424016293410202749e-01
2.598054687000000221e-06,6.617933820394463851e+01,2.423620233975710969e-01
2.598062500000000081e-06,6.617521942053342343e+01,2.423224253270183925e-01
2.598070312000000043e-06,6.617101799695197428e+01,2.422828452594770476e-01
2.598078124999999903e-06,6.616673892849360072e+01,2.422432730554635594e-01
2.598085936999999866e-06,6.616239186843512243e+01,2.422037188384797979e-01
2.598093750000000149e-06,6.615799105351933918e+01,2.421641724756666836e-01
2.598101562000000112e-06,6.615355522218426643e+01,2.424708062966682565e-01
2.598109374999999972e-06,6.614910752394750659e+01,2.427782570367765513e-01
2.598117186999999934e-06,6.614467541979598764e+01,2.430864489549960372e-01
2.598124999999999794e-06,6.614029056993953759e+01,2.433954639304134193e-01
2.598132811999999757e-06,6.613598870450218215e+01,2.437052258518246917e-01
2.598140625000000040e-06,6.613180947840372426e+01,2.440158170306873375e-01
2.598148437000000003e-06,6.612779630384812890e+01,2.443271609828776836e-01
2.598156250000000286e-06,6.612399616123916246e+01,2.446393404556927165e-01
2.598164062000000249e-06,6.612045938237059772e+01,2.449522785894195642e-01
2.598171875000000109e-06,6.611723940596731097e+01,2.452660585706669949e-01
2.598179687000000071e-06,6.611439250060459472e+01,2.455806031614387042e-01
2.598187499999999931e-06,6.611197745366959566e+01,2.458959959911991289e-01
2.598195311999999894e-06,6.611005522397444167e+01,2.462121594408800129e-01
2.598203125000000177e-06,6.610868855434972602e+01,2.465291775864183743e-01
2.598210937000000140e-06,6.610794154429137848e+01,2.468469724248588681e-01
2.598218750000000000e-06,6.610787917717090068e+01,2.471656284822153493e-01
2.598226561999999962e-06,6.610856680553094122e+01,2.474850673689069080e-01
2.598234374999999822e-06,6.611006958886473228e+01,2.478053740646686542e-01
2.598242186999999785e-06,6.611245188662411465e+01,2.481264697904252692e-01
2.598250000000000069e-06,6.611577660376919141e+01,2.484484399833690738e-01
2.598257812000000031e-06,6.612010449255882349e+01,2.487712054720341570e-01
2.598265625000000315e-06,6.612549340872097048e+01,2.490948521548124461e-01
2.598273437000000277e-06,6.613199752721590130e+01,2.494193004649929990e-01
2.598281249999999714e-06,6.613966651871098179e+01,2.497446367658981425e-01
2.598289062000000099e-06,6.614854468974833424e+01,2.500707810927432218e-01
2.598296874999999960e-06,6.615867009560271583e+01,2.503978202775890005e-01
2.598304686999999922e-06,6.617007362811681048e+01,2.507256739545083990e-01
2.598312500000000206e-06,6.618277808604770485e+01,2.510544294282921474e-01
2.598320312000000168e-06,6.619679723730469334e+01,2.513840059288791617e-01
2.598328125000000028e-06,6.621213488259878943e+01,2.517144912376301780e-01
2.598335936999999990e-06,6.622878392746031295e+01,2.520458041774367719e-01
2.598343749999999851e-06,6.624672547856660287e+01,2.523780330101661473e-01
2.598351561999999813e-06,6.626592797284251901e+01,2.527110961485953822e-01
2.598359375000000097e-06,6.628634635434826805e+01,2.528732593201252210e-01
2.598367187000000059e-06,6.630792131102792553e+01,2.530356099479669774e-01
2.598375000000000343e-06,6.633057858763562820e+01,2.531981899979289241e-01
2.598382812000000305e-06,6.635422838644811350e+01,2.533609582545060523e-01
